GenePair	ka	ks	kaks	ssite	nsite	scount	ncount	Human	Other	species	GeneType	similarity
ENSG00000163344-Pmvk	0.0863782	0.419794	0.205763	136.506	439.494	41.3139	35.6861	ENSG00000163344	Pmvk	mouse	Other genes	0.8333333333333334
ENSG00000163346-Pbxip1	0.170128	0.585765	0.290437	556.6	1609.4	212.391	242.609	ENSG00000163346	Pbxip1	mouse	Other genes	0.6971736204576043
ENSG00000163347-Cldn1	0.04886	0.396039	0.123372	182.316	450.684	53.7295	21.2705	ENSG00000163347	Cldn1	mouse	Other genes	0.9052132701421801
ENSG00000163348-Pygo2	0.016588	0.366896	0.0452118	420.58	794.42	116.0	13.0	ENSG00000163348	Pygo2	mouse	Other genes	0.9655172413793104
ENSG00000163349-Hipk1	0.0116388	0.299981	0.0387986	1111.46	2518.54	260.934	29.0657	ENSG00000163349	Hipk1	mouse	Other genes	0.9768595041322314
ENSG00000163352-Lenep	0.123197	0.424203	0.29042	53.116	129.884	16.4244	14.5756	ENSG00000163352	Lenep	mouse	Other genes	0.8032786885245902
ENSG00000163354-Dcst2	0.217088	0.888888	0.244224	588.63	1670.37	276.334	314.666	ENSG00000163354	Dcst2	mouse	Other genes	0.6670951156812339
ENSG00000163357-Dcst1	0.177762	0.688421	0.258217	500.056	1608.94	210.664	253.336	ENSG00000163357	Dcst1	mouse	Other genes	0.6884353741496598
ENSG00000163359-Col6a3	0.0887128	0.588611	0.150715	2667.47	6821.53	1029.81	569.189	ENSG00000163359	Col6a3	mouse	Other genes	0.8089751364463311
ENSG00000163362-Inava	0.06516	0.684759	0.0951576	458.876	1275.12	193.553	79.447	ENSG00000163362	Inava	mouse	Other genes	0.7474150664697193
ENSG00000163376-Kbtbd8	0.0103589	0.256886	0.0403247	530.743	1266.26	112.0	13.0	ENSG00000163376	Kbtbd8	mouse	Other genes	0.9750415973377704
ENSG00000163377-Tafa4	0.142891	1.31101	0.108993	90.0156	305.984	50.1988	39.8012	ENSG00000163377	Tafa4	mouse	Other genes	0.6149425287356322
ENSG00000163378-Eogt	0.0695016	0.527689	0.13171	469.481	1111.52	166.601	73.3994	ENSG00000163378	Eogt	mouse	Other genes	0.8785578747628083
ENSG00000163380-Lmod3	0.108116	0.71717	0.150754	428.743	1251.26	175.353	125.647	ENSG00000163380	Lmod3	mouse	Other genes	0.7968476357267951
ENSG00000163382-Naxe	0.0561635	0.65833	0.0853122	225.314	620.686	89.4934	33.5066	ENSG00000163382	Naxe	mouse	Other genes	0.8784722222222222
ENSG00000163389-Poglut1	0.0457423	0.477096	0.0958766	321.564	854.436	106.138	37.8619	ENSG00000163389	Poglut1	mouse	Other genes	0.9132653061224489
ENSG00000163393-Slc22a15	0.0310109	0.442122	0.070141	508.185	1123.82	159.902	34.098	ENSG00000163393	Slc22a15	mouse	Other genes	0.9378427787934186
ENSG00000163394-Cckar	0.0434977	0.724109	0.0600706	318.006	965.994	136.373	40.6269	ENSG00000163394	Cckar	mouse	Other genes	0.8922018348623854
ENSG00000163395-Igfn1	0.277507	0.502777	0.551949	2424.73	5576.27	839.197	1271.8	ENSG00000163395	Igfn1	mouse	Other genes	0.43110539845758356
ENSG00000163399-Atp1a1	0.0156891	0.539727	0.0290685	806.79	2262.21	293.891	35.1086	ENSG00000163399	Atp1a1	mouse	Other genes	0.9687194525904204
ENSG00000163406-Slc15a2	0.103277	0.343015	0.301087	683.596	1503.4	178.854	144.146	ENSG00000163406	Slc15a2	mouse	Other genes	0.8148648648648649
ENSG00000163412-Eif4e3	0.0308673	0.461201	0.0669282	182.092	438.908	59.7396	13.2604	ENSG00000163412	Eif4e3	mouse	Other genes	0.875
ENSG00000163421-Prok2	0.0742955	0.626353	0.118616	100.729	283.271	40.0	20.0	ENSG00000163421	Prok2	mouse	Other genes	0.8604651162790697
ENSG00000163428-Lrrc58	0.0296915	0.385211	0.0770785	334.084	763.916	96.8082	22.1918	ENSG00000163428	Lrrc58	mouse	Other genes	0.9326145552560647
ENSG00000163430-Fstl1	0.0340426	0.489331	0.0695698	215.301	702.699	72.649	23.351	ENSG00000163430	Fstl1	mouse	Other genes	0.9188311688311688
ENSG00000163431-Lmod1	0.0849635	0.722719	0.117561	405.96	1379.04	171.646	110.354	ENSG00000163431	Lmod1	mouse	Other genes	0.8333333333333334
ENSG00000163435-Elf3	0.0591393	1.00676	0.058742	235.292	874.708	116.398	49.6019	ENSG00000163435	Elf3	mouse	Other genes	0.8290816326530612
ENSG00000163440-Pdcl2	0.0581301	0.471431	0.123306	163.987	556.013	53.0	31.0	ENSG00000163440	Pdcl2	mouse	Other genes	0.8713692946058091
ENSG00000163444-Tmem183a	0.0314336	0.279896	0.112305	336.42	788.58	75.7743	24.2257	ENSG00000163444	Tmem183a	mouse	Other genes	0.9335106382978723
ENSG00000163449-Tmem169	0.0599763	0.556482	0.107778	252.482	638.518	92.4138	36.5862	ENSG00000163449	Tmem169	mouse	Other genes	0.8787878787878788
ENSG00000163453-Igfbp7	0.0423027	0.29612	0.142857	207.377	635.623	49.8641	26.1359	ENSG00000163453	Igfbp7	mouse	Other genes	0.8184713375796179
ENSG00000163462-Trim46	0.0247022	0.521719	0.0473477	571.621	1705.38	204.6	41.4003	ENSG00000163462	Trim46	mouse	Other genes	0.9261146496815287
ENSG00000163463-Krtcap2	0.0192069	0.657276	0.029222	90.1143	317.886	37.9939	6.00607	ENSG00000163463	Krtcap2	mouse	Other genes	0.593607305936073
ENSG00000163464-Cxcr1	0.228493	0.624207	0.366053	297.361	734.639	114.988	144.012	ENSG00000163464	Cxcr1	mouse	Other genes	0.6470588235294118
ENSG00000163466-Arpc2	0.00297758	0.271262	0.0109768	226.929	673.071	50.0	2.0	ENSG00000163466	Arpc2	mouse	Other genes	0.9933333333333333
ENSG00000163467-Tsacc	0.251511	0.491888	0.511318	108.903	266.097	36.4101	56.5899	ENSG00000163467	Tsacc	mouse	Other genes	0.5033557046979866
ENSG00000163468-Cct3	0.0141265	0.42789	0.0330144	486.991	1148.01	151.957	16.0432	ENSG00000163468	Cct3	mouse	Other genes	0.9724770642201835
ENSG00000163472-Tmem79	0.08729	0.794632	0.10985	328.167	844.833	145.615	69.3851	ENSG00000163472	Tmem79	mouse	Other genes	0.8299492385786802
ENSG00000163479-Ssr2	0.0526231	0.768589	0.0684672	128.018	420.982	56.678	21.322	ENSG00000163479	Ssr2	mouse	Other genes	0.9081081081081082
ENSG00000163481-Rnf25	0.0991024	0.37479	0.264421	424.871	943.129	118.999	87.0012	ENSG00000163481	Rnf25	mouse	Other genes	0.8235294117647058
ENSG00000163482-Stk36	0.0860293	0.364594	0.235959	1248.25	2696.75	345.472	217.528	ENSG00000163482	Stk36	mouse	Other genes	0.8480243161094225
ENSG00000163485-Adora1	0.0245845	1.00534	0.0244539	189.419	788.581	91.9348	19.0652	ENSG00000163485	Adora1	mouse	Other genes	0.9478527607361963
ENSG00000163491-Nek10	0.0559051	0.553251	0.101048	929.565	2415.43	339.169	129.831	ENSG00000163491	Nek10	mouse	Other genes	0.8926654740608229
ENSG00000163492-Ccdc141	0.170782	0.418364	0.408213	1393.73	3193.27	423.951	483.049	ENSG00000163492	Ccdc141	mouse	Other genes	0.72911227154047
ENSG00000163497-Fev	0.0156241	0.714288	0.0218737	127.47	583.53	55.9989	9.00106	ENSG00000163497	Fev	mouse	Other genes	0.9621848739495799
ENSG00000163499-Cryba2	0.0420423	0.551423	0.0762431	125.314	465.686	45.0	19.0	ENSG00000163499	Cryba2	mouse	Other genes	0.9086294416243654
ENSG00000163501-Ihh	0.0220861	0.634037	0.0348341	303.386	929.614	117.777	20.2226	ENSG00000163501	Ihh	mouse	Other genes	0.9513381995133819
ENSG00000163507-Cip2a	0.0642706	0.446197	0.144041	708.41	2003.59	223.82	123.18	ENSG00000163507	Cip2a	mouse	Other genes	0.8722466960352423
ENSG00000163508-Eomes	0.0391621	0.664662	0.0589203	512.374	1578.63	213.811	60.1887	ENSG00000163508	Eomes	mouse	Other genes	0.8937062937062937
ENSG00000163510-Cwc22	0.0883507	0.828447	0.106646	689.979	2010.02	308.061	166.939	ENSG00000163510	Cwc22	mouse	Other genes	0.8320610687022901
ENSG00000163512-Azi2	0.0907005	0.451323	0.200966	339.258	836.742	106.917	71.0834	ENSG00000163512	Azi2	mouse	Other genes	0.817283950617284
ENSG00000163513-Tgfbr2	0.0356621	1.02049	0.0349461	346.526	1354.47	167.853	47.1474	ENSG00000163513	Tgfbr2	mouse	Other genes	0.8817567567567568
ENSG00000163515-Retnlb	0.27186	0.605558	0.448941	80.1427	234.857	31.7655	53.2345	ENSG00000163515	Retnlb	mouse	Other genes	0.5675675675675675
ENSG00000163516-Ankzf1	0.125652	0.348749	0.360292	693.452	1472.55	184.555	169.445	ENSG00000163516	Ankzf1	mouse	Other genes	0.6992665036674817
ENSG00000163517-Hdac11	0.0401808	0.631353	0.0636424	251.066	789.934	100.2	30.7999	ENSG00000163517	Hdac11	mouse	Other genes	0.9221902017291066
ENSG00000163519-Trat1	0.187714	0.357555	0.524993	164.547	393.453	44.6659	64.3341	ENSG00000163519	Trat1	mouse	Other genes	0.5508474576271186
ENSG00000163520-Fbln2	0.0967866	0.770177	0.125668	933.232	2717.77	406.666	245.334	ENSG00000163520	Fbln2	mouse	Other genes	0.8186234817813766
ENSG00000163521-Glb1l	0.108847	0.36713	0.296481	547.644	1390.36	153.197	140.803	ENSG00000163521	Glb1l	mouse	Other genes	0.8073394495412844
ENSG00000163527-Stt3b	0.0118281	0.52062	0.0227193	594.065	1874.93	209.998	22.0024	ENSG00000163527	Stt3b	mouse	Other genes	0.9745762711864406
ENSG00000163528-Chchd4	0.085082	0.838412	0.10148	104.862	312.138	44.9741	25.0259	ENSG00000163528	Chchd4	mouse	Other genes	0.8591549295774648
ENSG00000163530-Dppa2	0.47644	1.40055	0.34018	218.149	648.851	122.135	227.865	ENSG00000163530	Dppa2	mouse	Other genes	0.43548387096774194
ENSG00000163531-Nfasc	0.020778	0.633308	0.0328086	878.093	2841.91	345.822	58.1781	ENSG00000163531	Nfasc	mouse	Other genes	0.8096862210095498
ENSG00000163536-Serpini1	0.067997	0.603689	0.112636	322.937	907.063	125.161	58.8393	ENSG00000163536	Serpini1	mouse	Other genes	0.8634146341463415
ENSG00000163539-Clasp2	0.0258722	0.416875	0.0620623	1309.68	3208.32	393.577	81.4225	ENSG00000163539	Clasp2	mouse	Other genes	0.9201545396007726
ENSG00000163541-Suclg1	0.0378453	0.634013	0.0596916	277.789	760.211	109.948	28.0522	ENSG00000163541	Suclg1	mouse	Other genes	0.9219653179190751
ENSG00000163545-Nuak2	0.0657428	0.792361	0.0829709	441.411	1430.59	196.154	89.8461	ENSG00000163545	Nuak2	mouse	Other genes	0.8460342146189735
ENSG00000163554-Spta1	0.11185	0.636902	0.175616	1962.87	5279.13	765.967	547.033	ENSG00000163554	Spta1	mouse	Other genes	0.8045454545454546
ENSG00000163558-Prkci	0.00697017	0.462818	0.0150603	486.987	1298.01	157.0	9.0	ENSG00000163558	Prkci	mouse	Other genes	0.9832214765100671
ENSG00000163576-Efhb	0.181795	0.597549	0.304234	615.506	1844.49	234.604	296.396	ENSG00000163576	Efhb	mouse	Other genes	0.6651270207852193
ENSG00000163581-Slc2a2	0.105835	0.614671	0.172181	452.161	1116.84	175.974	110.026	ENSG00000163581	Slc2a2	mouse	Other genes	0.8187022900763359
ENSG00000163584-Rpl22l1	0.0208908	0.219799	0.0950453	104.796	261.204	19.6278	5.3722	ENSG00000163584	Rpl22l1	mouse	Other genes	0.9590163934426229
ENSG00000163586-Fabp1	0.0892141	0.518221	0.172154	89.4146	291.585	31.533	24.467	ENSG00000163586	Fabp1	mouse	Other genes	0.84251968503937
ENSG00000163590-Ppm1l	0.00363042	0.548405	0.00661996	251.632	828.368	92.0	3.0	ENSG00000163590	Ppm1l	mouse	Other genes	0.9916666666666667
ENSG00000163596-Ica1l	0.114164	0.488011	0.233938	351.521	938.479	116.847	99.1529	ENSG00000163596	Ica1l	mouse	Other genes	0.722567287784679
ENSG00000163599-Ctla4	0.165063	0.464984	0.354987	195.923	473.077	64.5449	69.4551	ENSG00000163599	Ctla4	mouse	Other genes	0.7488789237668162
ENSG00000163600-Icos	0.189885	0.61361	0.309455	161.242	435.758	61.302	72.698	ENSG00000163600	Icos	mouse	Other genes	0.69
ENSG00000163605-Ppp4r2	0.0953696	0.436118	0.218679	304.579	937.421	95.3091	83.6909	ENSG00000163605	Ppp4r2	mouse	Other genes	0.819047619047619
ENSG00000163607-Gtpbp8	0.149228	0.546928	0.272848	228.324	623.676	84.6513	84.3487	ENSG00000163607	Gtpbp8	mouse	Other genes	0.7578947368421053
ENSG00000163608-Nepro	0.226106	0.522031	0.433127	475.885	1213.11	168.228	234.772	ENSG00000163608	Nepro	mouse	Other genes	0.6566901408450704
ENSG00000163617-Ccdc191	0.182836	0.484354	0.377484	737.525	1944.47	245.908	313.092	ENSG00000163617	Ccdc191	mouse	Other genes	0.65599173553719
ENSG00000163618-Cadps	0.00430214	0.467354	0.00920531	1018.11	3034.89	332.981	13.0186	ENSG00000163618	Cadps	mouse	Other genes	0.9681851048445409
ENSG00000163623-Nkx6-1	0.011778	0.732232	0.016085	235.98	856.02	102.999	10.0006	ENSG00000163623	Nkx6-1	mouse	Other genes	0.9619565217391305
ENSG00000163624-Cds1	0.0205315	0.729175	0.0281571	384.661	998.339	164.797	20.2034	ENSG00000163624	Cds1	mouse	Other genes	0.9587852494577006
ENSG00000163625-Wdfy3	0.0178161	0.708006	0.0251638	3107.46	7470.54	1300.61	131.39	ENSG00000163625	Wdfy3	mouse	Other genes	0.9637085341650128
ENSG00000163626-Cox18	0.137937	0.715034	0.19291	312.603	680.397	133.694	85.3056	ENSG00000163626	Cox18	mouse	Other genes	0.7791044776119403
ENSG00000163629-Ptpn13	0.106909	0.672235	0.159035	2068.98	5266.02	846.423	522.577	ENSG00000163629	Ptpn13	mouse	Other genes	0.802488960256925
ENSG00000163630-Synpr	0.0217586	0.427769	0.0508654	248.635	606.365	77.0	13.0	ENSG00000163630	Synpr	mouse	Other genes	0.9543859649122807
ENSG00000163631-Alb	0.163624	0.98032	0.166909	448.087	1375.91	215.883	202.117	ENSG00000163631	Alb	mouse	Other genes	0.722495894909688
ENSG00000163632-Gm11100	0.203666	0.578435	0.352098	243.564	626.436	92.231	110.769	ENSG00000163632	Gm11100	mouse	Other genes	0.67003367003367
ENSG00000163634-Thoc7	0.0241122	0.547794	0.044017	143.983	468.017	51.9022	11.0978	ENSG00000163634	Thoc7	mouse	Other genes	0.7452471482889734
ENSG00000163635-Atxn7	0.0728598	0.312549	0.233115	779.191	1818.81	192.011	125.989	ENSG00000163635	Atxn7	mouse	Other genes	0.7959830866807611
ENSG00000163636-Psmd6	0.00939814	0.60461	0.0155441	309.92	857.08	118.997	8.00267	ENSG00000163636	Psmd6	mouse	Other genes	0.9794344473007712
ENSG00000163637-Prickle2	0.0204584	0.70882	0.0288627	538.258	1993.74	226.768	40.2319	ENSG00000163637	Prickle2	mouse	Other genes	0.8580576307363927
ENSG00000163638-Adamts9	0.0569176	0.513816	0.110774	1572.84	4220.16	547.199	230.801	ENSG00000163638	Adamts9	mouse	Other genes	0.889405684754522
ENSG00000163644-Ppm1k	0.050102	0.495312	0.101153	293.09	822.91	100.15	39.8504	ENSG00000163644	Ppm1k	mouse	Other genes	0.9032258064516129
ENSG00000163645-Erich6	0.293608	0.994289	0.295295	469.963	1501.04	230.985	364.015	ENSG00000163645	Erich6	mouse	Other genes	0.5346938775510204
ENSG00000163646-Clrn1	0.0626632	0.481188	0.130226	207.916	488.084	69.7371	29.2629	ENSG00000163646	Clrn1	mouse	Other genes	0.82
ENSG00000163655-Gmps	0.015785	0.424501	0.0371848	524.752	1554.25	162.737	24.2634	ENSG00000163655	Gmps	mouse	Other genes	0.9033557046979865
ENSG00000163659-Tiparp	0.0339525	0.384277	0.0883541	488.056	1479.94	136.916	49.0838	ENSG00000163659	Tiparp	mouse	Other genes	0.925531914893617
ENSG00000163660-Ccnl1	0.00965821	0.297504	0.0324641	431.3	1146.7	103.0	11.0	ENSG00000163660	Ccnl1	mouse	Other genes	0.9680451127819549
ENSG00000163661-Ptx3	0.0959649	0.480134	0.199871	291.433	851.567	99.3319	76.6681	ENSG00000163661	Ptx3	mouse	Other genes	0.8188976377952756
ENSG00000163666-Hesx1	0.111401	0.585219	0.190358	149.921	405.079	54.3254	41.6746	ENSG00000163666	Hesx1	mouse	Other genes	0.8054054054054054
ENSG00000163673-Dclk3	0.139905	1.03077	0.135728	570.066	1787.93	288.034	226.966	ENSG00000163673	Dclk3	mouse	Other genes	0.7295980511571255
ENSG00000163681-Slmap	0.0428195	0.305148	0.140324	706.166	1813.83	170.622	75.3779	ENSG00000163681	Slmap	mouse	Other genes	0.9161747343565525
ENSG00000163682-Rpl9	0.00484275	0.515379	0.00939648	161.377	414.623	55.9998	2.00017	ENSG00000163682	Rpl9	mouse	Other genes	0.9895833333333334
ENSG00000163683-Smim14	0.0514867	0.797995	0.06452	92.4667	204.533	41.8765	10.1235	ENSG00000163683	Smim14	mouse	Other genes	0.898989898989899
ENSG00000163684-Rpp14	0.0810057	0.497632	0.162782	130.403	235.597	44.0	18.0	ENSG00000163684	Rpp14	mouse	Other genes	0.8467741935483871
ENSG00000163686-Abhd6	0.0289367	0.436373	0.0663119	249.064	758.936	78.4612	21.5388	ENSG00000163686	Abhd6	mouse	Other genes	0.9347181008902077
ENSG00000163687-Dnase1l3	0.105949	0.532079	0.199122	229.026	685.974	80.4935	67.5065	ENSG00000163687	Dnase1l3	mouse	Other genes	0.8032258064516129
ENSG00000163689-Cfap20dc	0.12607	0.573022	0.220009	568.566	1453.43	211.132	167.868	ENSG00000163689	Cfap20dc	mouse	Other genes	0.6511056511056511
ENSG00000163694-Rbm47	0.0225323	0.846329	0.0266236	406.188	1357.81	190.919	30.0811	ENSG00000163694	Rbm47	mouse	Other genes	0.9378151260504202
ENSG00000163697-Apbb2	0.0316356	0.424609	0.0745053	626.737	1650.26	193.952	51.0478	ENSG00000163697	Apbb2	mouse	Other genes	0.9395532194480947
ENSG00000163701-Il17re	0.175325	0.521525	0.336177	548.801	1329.2	191.2	206.8	ENSG00000163701	Il17re	mouse	Other genes	0.672566371681416
ENSG00000163703-Creld1	0.0416807	0.489142	0.0852119	294.669	965.331	99.8819	39.1181	ENSG00000163703	Creld1	mouse	Other genes	0.9142857142857143
ENSG00000163704-Prrt3	0.16875	0.596067	0.283105	951.321	1952.68	376.221	293.779	ENSG00000163704	Prrt3	mouse	Other genes	0.7309644670050761
ENSG00000163705-Fancd2os	0.0396302	0.431524	0.0918378	166.139	364.861	52.9776	14.0224	ENSG00000163705	Fancd2os	mouse	Other genes	0.7761904761904762
ENSG00000163710-Pcolce2	0.0655062	0.562027	0.116553	349.958	892.042	129.321	55.6786	ENSG00000163710	Pcolce2	mouse	Other genes	0.8722891566265061
ENSG00000163714-U2surp	0.00393929	0.398391	0.00988801	788.259	2298.74	227.972	9.02844	ENSG00000163714	U2surp	mouse	Other genes	0.9922254616132167
ENSG00000163719-Mtmr14	0.0495789	0.309156	0.160369	527.247	1416.75	129.188	67.8117	ENSG00000163719	Mtmr14	mouse	Other genes	0.9030769230769231
ENSG00000163728-Ttc14	0.0613839	0.454686	0.135003	538.114	1747.89	173.125	102.875	ENSG00000163728	Ttc14	mouse	Other genes	0.8360248447204969
ENSG00000163738-Mthfd2l	0.0572819	0.638287	0.0897432	300.308	713.692	123.766	39.2341	ENSG00000163738	Mthfd2l	mouse	Other genes	0.8106666666666666
ENSG00000163743-Rchy1	0.0501319	0.443456	0.113048	202.457	580.543	63.9161	28.0839	ENSG00000163743	Rchy1	mouse	Other genes	0.9042145593869731
ENSG00000163749-Ccdc158	0.0661248	0.827882	0.0798723	847.864	2470.14	386.906	156.094	ENSG00000163749	Ccdc158	mouse	Other genes	0.8644366197183099
ENSG00000163751-Cpa3	0.107171	0.486387	0.220342	346.196	904.804	118.05	89.9497	ENSG00000163751	Cpa3	mouse	Other genes	0.8129496402877698
ENSG00000163754-Gyg	0.0740365	0.333344	0.222102	300.843	749.157	77.2429	52.7571	ENSG00000163754	Gyg	mouse	Other genes	0.8685714285714285
ENSG00000163755-Hps3	0.10443	0.462225	0.22593	862.051	2143.95	278.576	208.424	ENSG00000163755	Hps3	mouse	Other genes	0.8097609561752988
ENSG00000163781-Topbp1	0.131309	0.598078	0.219552	1179.73	3350.27	453.199	401.801	ENSG00000163781	Topbp1	mouse	Other genes	0.7668631303208906
ENSG00000163785-Ryk	0.0220182	0.435161	0.0505978	475.113	1297.89	148.847	28.153	ENSG00000163785	Ryk	mouse	Other genes	0.9262295081967213
ENSG00000163788-Snrk	0.0463368	0.965791	0.0479781	542.191	1686.81	270.256	75.7443	ENSG00000163788	Snrk	mouse	Other genes	0.8896103896103896
ENSG00000163792-Tcf23	0.122385	0.490564	0.249478	175.594	451.406	61.0738	50.9262	ENSG00000163792	Tcf23	mouse	Other genes	0.7420814479638009
ENSG00000163793-Dnajc5g	0.264819	0.755277	0.350625	124.667	388.333	54.4855	86.5145	ENSG00000163793	Dnajc5g	mouse	Other genes	0.5692307692307692
ENSG00000163794-Ucn	0.0744476	0.74499	0.0999309	80.4785	276.521	35.5462	19.4538	ENSG00000163794	Ucn	mouse	Other genes	0.7952755905511811
ENSG00000163795-Zfp513	0.0397525	0.254384	0.156269	456.599	1166.4	94.8695	45.1305	ENSG00000163795	Zfp513	mouse	Other genes	0.8642611683848798
ENSG00000163798-Slc4a1ap	0.129221	0.48476	0.266566	655.925	1570.08	220.867	185.133	ENSG00000163798	Slc4a1ap	mouse	Other genes	0.7889784946236559
ENSG00000163803-Plb1	0.205696	0.611994	0.336107	1133.57	3225.43	439.551	578.449	ENSG00000163803	Plb1	mouse	Other genes	0.6797033041132838
ENSG00000163806-Spdya	0.0811478	0.307293	0.264073	251.639	678.361	60.1507	51.8493	ENSG00000163806	Spdya	mouse	Other genes	0.8338658146964856
ENSG00000163807-1110059G10Rik	0.0619027	0.328827	0.188253	139.537	322.463	36.0	19.0	ENSG00000163807	1110059G10Rik	mouse	Other genes	0.8774193548387097
ENSG00000163808-Kif15	0.0730499	0.511148	0.142913	1152.45	3008.55	394.285	208.715	ENSG00000163808	Kif15	mouse	Other genes	0.8602305475504323
ENSG00000163810-Tgm4	0.337228	1.01829	0.331172	466.326	1546.67	235.503	419.497	ENSG00000163810	Tgm4	mouse	Other genes	0.4816272965879265
ENSG00000163811-Wdr43	0.072835	0.463579	0.157115	596.876	1422.12	192.838	98.1617	ENSG00000163811	Wdr43	mouse	Other genes	0.8649045521292217
ENSG00000163812-Zdhhc3	0.0927855	0.512834	0.180927	200.457	696.543	70.2518	60.7482	ENSG00000163812	Zdhhc3	mouse	Other genes	0.7680722891566265
ENSG00000163814-Cdcp1	0.103233	0.688989	0.149833	619.197	1879.8	256.196	180.804	ENSG00000163814	Cdcp1	mouse	Other genes	0.8098086124401914
ENSG00000163815-Clec3b	0.0973221	1.29247	0.0752993	86.4269	519.573	49.7426	47.2574	ENSG00000163815	Clec3b	mouse	Other genes	0.7920792079207921
ENSG00000163818-Lztfl1	0.0534444	0.405976	0.131644	293.394	603.606	86.9796	31.0204	ENSG00000163818	Lztfl1	mouse	Other genes	0.9096989966555183
ENSG00000163820-Fyco1	0.130993	0.740231	0.176963	1165.07	3145.93	495.667	375.333	ENSG00000163820	Fyco1	mouse	Other genes	0.7598105548037889
ENSG00000163825-Rtp3	0.395346	0.804323	0.491527	168.833	527.167	79.7475	161.253	ENSG00000163825	Rtp3	mouse	Other genes	0.23694029850746268
ENSG00000163827-Lrrc2	0.149485	1.0026	0.149097	273.572	818.428	132.269	110.731	ENSG00000163827	Lrrc2	mouse	Other genes	0.7409326424870466
ENSG00000163832-Elp6	0.14001	0.516528	0.27106	217.468	574.532	76.8445	73.1555	ENSG00000163832	Elp6	mouse	Other genes	0.7157894736842105
ENSG00000163833-Fbxo40	0.0880265	0.53763	0.163731	531.656	1592.34	193.115	131.885	ENSG00000163833	Fbxo40	mouse	Other genes	0.8466947960618847
ENSG00000163840-Dtx3l	0.298027	0.769497	0.387301	572.315	1605.69	252.813	393.187	ENSG00000163840	Dtx3l	mouse	Other genes	0.573490813648294
ENSG00000163848-Zfp148	0.0113438	0.318171	0.0356532	602.288	1779.71	148.966	20.0345	ENSG00000163848	Zfp148	mouse	Other genes	0.96875
